Customer,Cust#,CustGrp,TradeIco,CivMil,Po#,Item#,Description,ItemType,Pl,SubPl,PlannerCode,Order#,Line#,Schd#,Order Date,SchDate,ReqDate,PromDate,CommitDate,PickSlip#,ShipDate,ShipQty,ExtPrice,ExtCost,Margin,Trx#,Trxdate,TrxYr,TrxQtr,TrxMo,TrxWk,Mrkt,QuoteOrRma,WAYBILL_NUM,MegMo,days,ot,LINE_ID,LINE_TYPE_CODE,ShipVia,DocumentNumber
BELL HELICOPTER TEXTRON CANADA-YL,1224,BELL HELICOPTER,TRADE,CIVIL,4500481159,33000076-6,"FIREX, 50, 2 OUT, (0417-3)",FG,FIR,01F,PLNR01,256525,1,7,2013-07-17,2015-06-04,2015-06-11,2015-06-18,2015-04-13,386480,2015-06-11,3,5188.11,7388.76,-2200.65,60252357,2015-06-11,2015,2,6,24,OEM,LTA,632494000000,6,0,ONTIME,495982,DETAIL,FEDEX Intl Economy,256525-386480
BELL HELICOPTER TEXTRON CANADA-YL,1224,BELL HELICOPTER,TRADE,CIVIL,4500481159,33000076-6,"FIREX, 50, 2 OUT, (0417-3)",FG,FIR,01F,PLNR01,256525,1,8,2013-07-17,2015-06-29,2015-07-06,2015-07-13,2015-04-21,387909,2015-06-30,3,5188.11,7388.76,-2200.65,60253010,2015-06-30,2015,2,6,27,OEM,LTA,FEDEX,6,6,ONTIME,495983,DETAIL,FEDEX Intl Economy,256525-387909
BELL HELICOPTER TEXTRON CANADA-YL,1224,BELL HELICOPTER,TRADE,CIVIL,4500481159,33000076-6,"FIREX, 50, 2 OUT, (0417-3)",FG,FIR,01F,PLNR01,256525,1,9,2013-07-17,2015-07-31,2015-08-07,2015-08-14,2015-05-05,389695,2015-08-07,3,5188.11,7388.76,-2200.65,60254325,2015-08-07,2015,3,8,32,OEM,LTA,fedex,8,0,ONTIME,495984,DETAIL,FEDEX Intl Economy,256525-389695
"GULFSTREAM AEROSPACE CORP(SAVANNAH, GA.)",1423,GULFSTREAM,TRADE,CIVIL,VR0061739,33600102-1,"FIREX, 224, 3 OUT, (0578-1)",FG,FIR,01F,,256981,1,0,2014-11-14,2015-03-27,2015-04-09,2015-04-10,2014-09-20,383130,2015-04-09,2,6000,0,6000,60249890,2015-04-09,2015,2,4,15,WTY,RPR107631,632494000000,4,0,ONTIME,498409,REGULAR,FEDEX P-1,256981-383130
LOCKHEED GEORGIA CO_YL,1296,LOCKHEED,TRADE,MILITARY,6533372366,33600078-2,"FIREX, 224, 2 OUT, (0345-1)",FG,FIR,01F,PLNR01,257055,1,4,2013-08-28,2014-11-18,2015-02-06,2014-12-02,2014-12-01,376128,2015-02-04,4,19008,11285.13,7722.87,60247633,2015-02-04,2015,1,2,6,OEM,,580951000000,2,2,ONTIME,499035,DETAIL,FEDEX Std Overnight,257055-376128
AIRBUS OPERATIONS GMBH,1445,AIRBUS,TRADE,CIVIL,8203894447,34600086-1,"FIREX, 630,SING OUT, (0406-1)",FG,FIR,01F,,257082,5,0,2013-11-11,2013-08-30,2015-05-11,2013-09-12,2014-09-05,357354,2015-05-11,1,0,0,0,60251176,2015-05-11,2015,2,5,20,RPR,RPR107194,SCRAP,5,0,ONTIME,499188,REGULAR,Ship In Place,257082-357354
GOODRICH AEROSPACE,2870,GOODRICH,TRADE,CIVIL,10148559,35001016-1,DISCHARGE INDICATOR,FG,FIR,01Y,PLNR09,257359,3,2,2013-09-23,2015-02-02,2015-02-12,2015-02-19,2015-03-17,380053,2015-02-12,7,924.7,377.17,547.53,60247893,2015-02-12,2015,1,2,7,OEM,QKB021913A,613757000000,2,0,ONTIME,500337,DETAIL,FEDEX Ground,257359-380053
GOODRICH AEROSPACE,2870,GOODRICH,TRADE,CIVIL,10148559,35001016-1,DISCHARGE INDICATOR,FG,FIR,01Y,PLNR09,257359,3,3,2013-09-23,2015-04-01,2015-04-09,2015-04-20,2015-05-14,382345,2015-03-27,8,1056.8,390.27,666.53,60249481,2015-03-27,2015,1,3,13,OEM,QKB021913A,613757000000,3,13,ONTIME,500338,DETAIL,FEDEX Ground,257359-382345
GOODRICH AEROSPACE,2870,GOODRICH,TRADE,CIVIL,10148559,35001016-1,DISCHARGE INDICATOR,FG,FIR,01Y,PLNR09,257359,3,4,2013-09-23,2015-06-18,2015-06-25,2015-07-02,2015-06-17,387127,2015-06-22,8,1056.8,390.27,666.53,60252707,2015-06-22,2015,2,6,26,OEM,QKB021913A,613757000000,6,3,ONTIME,500342,DETAIL,FEDEX Ground,257359-387127
GOODRICH AEROSPACE,2870,GOODRICH,TRADE,CIVIL,10148559,35201013-1,DOUBLE CHECK TEE,FG,FIR,01Y,PLNR09,257359,4,1,2013-09-23,2015-01-05,2015-01-16,2015-01-19,2015-01-12,378553,2015-01-16,4,1389.6,427.39,962.21,60246953,2015-01-16,2015,1,1,3,OEM,QKB021913A,613757000000,1,0,ONTIME,500345,DETAIL,FEDEX P-1,257359-378553
GOODRICH AEROSPACE,2870,GOODRICH,TRADE,CIVIL,10148559,35201013-1,DOUBLE CHECK TEE,FG,FIR,01Y,PLNR09,257359,4,2,2013-09-23,2015-02-02,2015-02-24,2015-03-02,2015-02-10,380038,2015-02-24,4,1389.6,436.55,953.05,60248254,2015-02-24,2015,1,2,9,OEM,QKB021913A,613757000000,2,0,ONTIME,500346,DETAIL,FEDEX P-1,257359-380038
GOODRICH AEROSPACE,2870,GOODRICH,TRADE,CIVIL,10148559,35201013-1,DOUBLE CHECK TEE,FG,FIR,01Y,PLNR09,257359,4,3,2013-09-23,2015-03-09,2015-03-19,2015-03-26,2015-03-17,381605,2015-03-19,4,1389.6,400.11,989.49,60249104,2015-03-19,2015,1,3,12,OEM,QKB021913A,613757000000,3,0,ONTIME,500347,DETAIL,FEDEX Ground,257359-381605
GOODRICH AEROSPACE,2870,GOODRICH,TRADE,CIVIL,10148559,35201013-1,DOUBLE CHECK TEE,FG,FIR,01Y,PLNR09,257359,4,4,2013-09-23,2015-04-09,2015-04-20,2015-04-29,2015-04-20,383507,2015-04-20,4,1389.6,400.11,989.49,60250296,2015-04-20,2015,2,4,17,OEM,QKB021913A,613757000000,4,0,ONTIME,500348,DETAIL,FEDEX Ground,257359-383507
GOODRICH AEROSPACE,2870,GOODRICH,TRADE,CIVIL,10148559,35201013-1,DOUBLE CHECK TEE,FG,FIR,01Y,PLNR09,257359,4,5,2013-09-23,2015-06-18,2015-06-25,2015-07-02,2015-05-25,386899,2015-06-22,4,1389.6,400.11,989.49,60252707,2015-06-22,2015,2,6,26,OEM,QKB021913A,613757000000,6,3,ONTIME,500349,DETAIL,FEDEX Ground,257359-386899
GOODRICH AEROSPACE,2870,GOODRICH,TRADE,CIVIL,10148559,35201013-1,DOUBLE CHECK TEE,FG,FIR,01Y,PLNR09,257359,4,6,2013-09-23,2015-07-24,2015-08-07,2015-08-07,2015-06-29,389174,2015-08-07,4,1389.6,400.11,989.49,60254332,2015-08-07,2015,3,8,32,OEM,QKB021913A,fedex,8,0,ONTIME,500350,DETAIL,FEDEX P-1,257359-389174
GOODRICH AEROSPACE,2870,GOODRICH,TRADE,CIVIL,10148559,35201013-1,DOUBLE CHECK TEE,FG,FIR,01Y,PLNR09,257359,4,7,2013-09-23,2015-08-21,2015-08-28,2015-09-04,2015-07-31,390647,2015-08-26,6,2084.4,600.17,1484.23,60254890,2015-08-26,2015,3,8,35,OEM,QKB021913A,613757000000,8,2,ONTIME,500351,DETAIL,FEDEX Ground,257359-390647
AIRBUS OPERATIONS GMBH,1445,AIRBUS,TRADE,CIVIL,8203964984,33600005-3,FIREX 224-1(7480-1),FG,FIR,01F,PLNR01,257373,1,0,2013-10-11,2014-01-17,2015-01-15,2015-01-14,2015-01-07,378532,2015-01-15,12,0,12846.25,-12846.25,60246934,2015-01-15,2015,1,1,3,OEM,,580951000000,1,0,ONTIME,500390,REGULAR,FEDEX P-1,257373-378532
AIRBUS OPERATIONS GMBH,1445,AIRBUS,TRADE,CIVIL,8203964984,30903827,CARTRIDGE,P,FIR,01F,PLNR01,257373,2,0,2013-10-11,2014-01-17,2015-01-15,2015-01-14,2015-01-07,376155,2015-01-07,12,0,3818.59,-3818.59,60246692,2015-01-07,2015,1,1,2,OEM,,580951000000,1,8,ONTIME,500391,REGULAR,FEDEX P-1,257373-376155
AIRBUS OPERATIONS GMBH,1445,AIRBUS,TRADE,CIVIL,8203964984,35240406-1,DISCHARGE OUTLET,SA,FIR,01X,PLNR03,257373,3,0,2013-10-11,2014-01-24,2015-01-07,2015-01-14,2015-01-07,379348,2015-01-28,12,0,1014.99,-1014.99,60247326,2015-01-28,2015,1,1,5,OEM,,580951000000,1,-21,LATE,500392,REGULAR,FEDEX P-1,257373-379348
LEARJET INC_YL,1284,LEARJET,TRADE,CIVIL,PO0629151,52000505-1,"CHECK TEE ASSY, WIGGINS",FG,FIR,01Y,PLNR09,257438,1,4,2013-09-27,2015-06-01,2015-06-08,2015-06-15,2015-04-03,386019,2015-05-29,24,3854.4,3533.68,320.72,60251902,2015-05-29,2015,2,5,22,OEM,CONTRACT,613757000000,5,10,ONTIME,500759,DETAIL,FEDEX Ground,257438-386019
SIKORSKY AIRCRAFT,1472,SIKORSKY,TRADE,MILITARY,5500104203,53030838-1,"BRACKET, SIKORSKY S97",P,FIR,01F,PLNR01,256166,6,2,2013-09-30,2014-07-24,2015-02-10,2015-02-11,2014-06-06,379547,2015-02-10,1,0,474.67,-474.67,60247823,2015-02-10,2015,1,2,7,OEM,S-97,613757000000,2,0,ONTIME,500807,DETAIL,FEDEX P-1,256166-379547
THE BOEING COMPANY,11634,,TRADE,MILITARY,802117,1111157-01,"RESTRAINT SYSTEM, PILOT & COPILOT, V22",FG,COM,05M,PLNR05,257530,1,13,2013-10-07,2015-01-30,2015-04-27,2015-05-01,2015-02-23,383117,2015-04-24,6,7500,3242.67,4257.33,60250463,2015-04-24,2015,2,4,17,OEM,MM053113,632494000000,4,3,ONTIME,501277,DETAIL,FEDEX Std Overnight,257530-383117
THE BOEING COMPANY,11634,,TRADE,MILITARY,802117,1111157-01,"RESTRAINT SYSTEM, PILOT & COPILOT, V22",FG,COM,05M,PLNR05,257530,1,14,2013-10-07,2015-02-16,2015-04-27,2015-05-01,2015-02-23,383118,2015-04-24,6,7500,3242.67,4257.33,60250463,2015-04-24,2015,2,4,17,OEM,MM053113,632494000000,4,3,ONTIME,501278,DETAIL,FEDEX Std Overnight,257530-383118
THE BOEING COMPANY,11634,,TRADE,MILITARY,802117,1111157-01,"RESTRAINT SYSTEM, PILOT & COPILOT, V22",FG,COM,05M,PLNR05,257530,1,15,2013-10-07,2015-02-16,2015-05-18,2015-05-22,2015-03-09,383684,2015-04-24,6,7500,3242.67,4257.33,60250463,2015-04-24,2015,2,4,17,OEM,MM053113,632494000000,4,24,ONTIME,501279,DETAIL,FEDEX Std Overnight,257530-383684
LOCKHEED MARTIN - FLORIDA,1285,LOCKHEED,TRADE,MILITARY,6533478033,1501143-01,F16 RPA (16C0101-811),FG,CTL,06X,PLNR06,257858,1,0,2013-10-28,2015-02-06,2015-02-23,2015-02-28,2014-12-17,379504,2015-01-30,1,24733,36904.08,-12171.08,60247447,2015-01-30,2015,1,1,5,OEM,,613757000000,1,24,ONTIME,502587,REGULAR,FEDEX Std Overnight,257858-379504
LOCKHEED MARTIN - FLORIDA,1285,LOCKHEED,TRADE,MILITARY,6533478033,1501143-01,F16 RPA (16C0101-811),FG,CTL,06X,PLNR06,257858,1,0,2013-10-28,2015-02-06,2015-02-23,2015-02-28,2014-12-17,379851,2015-02-23,1,24733,36904.08,-12171.08,60248178,2015-02-23,2015,1,2,9,OEM,,613757000000,2,0,ONTIME,502587,REGULAR,FEDEX Ground,257858-379851
LOCKHEED MARTIN - FLORIDA,1285,LOCKHEED,TRADE,MILITARY,6533478033,1501143-05,F16 RPA (16C0101-815),FG,CTL,06X,PLNR06,257858,2,0,2013-10-28,2015-02-06,2015-02-13,2015-02-20,2014-12-17,380332,2015-02-23,1,24446,36904.87,-12458.87,60248178,2015-02-23,2015,1,2,9,OEM,,613757000000,2,-10,LATE,502591,REGULAR,FEDEX 2-Day,257858-380332
LOCKHEED MARTIN - FLORIDA,1285,LOCKHEED,TRADE,MILITARY,6533478033,1501143-01,F16 RPA (16C0101-811),FG,CTL,06X,PLNR06,257858,3,1,2013-10-28,2015-05-13,2015-05-22,2015-05-29,2015-04-03,381867,2015-03-17,1,25269,32748.46,-7479.46,60249016,2015-03-17,2015,1,3,12,OEM,,613757000000,3,66,ONTIME,502595,DETAIL,FEDEX Ground,257858-381867
LOCKHEED MARTIN - FLORIDA,1285,LOCKHEED,TRADE,MILITARY,6533478033,1501143-01,F16 RPA (16C0101-811),FG,CTL,06X,PLNR06,257858,3,2,2013-10-28,2015-05-19,2015-05-29,2015-06-01,2015-04-17,386012,2015-05-29,1,25269,32748.46,-7479.46,60251839,2015-05-29,2015,2,5,22,OEM,,613757000000,5,0,ONTIME,502596,DETAIL,FEDEX 2-Day,257858-386012
LOCKHEED MARTIN - FLORIDA,1285,LOCKHEED,TRADE,MILITARY,6533478033,1501143-05,F16 RPA (16C0101-815),FG,CTL,06X,PLNR06,257858,4,0,2013-10-28,2015-05-19,2015-05-22,2015-05-29,2015-03-06,385437,2015-05-20,1,24975,32749.16,-7774.16,60251457,2015-05-20,2015,2,5,21,OEM,,613757000000,5,2,ONTIME,502606,REGULAR,FEDEX Std Overnight,257858-385437
AIRBUS OPERATIONS GMBH,1445,AIRBUS,TRADE,CIVIL,8203925571,33600005-3,FIREX 224-1(7480-1),FG,FIR,01F,,258016,1,0,2013-11-21,2013-08-16,2015-01-20,2013-09-20,2014-12-12,368354,2015-01-20,1,0,0,0,60247040,2015-01-20,2015,1,1,4,RPR,RPR 107642,SCRAP,1,0,ONTIME,503393,REGULAR,Ship In Place,258016-368354
CIRRUS DESIGN CORPORATION,11675,,TRADE,CIVIL,128396,FIR NRC,NON RECURRING CHARGE,SDS,FIR,01F,PLNR01,258039,4,0,2014-03-31,2015-12-31,2015-12-30,2015-12-31,2014-12-31,384271,2015-04-28,1,10000,0,10000,60250596,2015-04-28,2015,2,4,18,OEM,,process per B.Garcia,4,246,ONTIME,503445,REGULAR,Best Way,258039-384271
BOEING/MCDONNELL DOUGLAS HELICOPTER,1731,BOEING,TRADE,CIVIL,860444,18702,DOUBLE CHECK TEE,FG,FIR,01Y,PLNR09,258106,1,16,2013-11-12,2015-01-28,2015-01-30,2015-02-04,2015-02-18,379474,2015-01-30,9,7020,1206.03,5813.97,60247524,2015-01-30,2015,1,1,5,OEM,MM082713,613757000000,1,0,ONTIME,503676,DETAIL,FEDEX Ground,258106-379474
BOEING/MCDONNELL DOUGLAS HELICOPTER,1731,BOEING,TRADE,CIVIL,860444,18702,DOUBLE CHECK TEE,FG,FIR,01Y,PLNR09,258106,1,17,2013-11-12,2015-03-09,2015-02-26,2015-02-27,2015-03-18,380847,2015-02-25,6,4680,804.02,3875.98,60248401,2015-02-25,2015,1,2,9,OEM,MM082713,613757000000,2,1,ONTIME,503677,DETAIL,FEDEX Std Overnight,258106-380847
BOEING/MCDONNELL DOUGLAS HELICOPTER,1731,BOEING,TRADE,CIVIL,860444,18702,DOUBLE CHECK TEE,FG,FIR,01Y,PLNR09,258106,1,18,2013-11-12,2015-03-11,2015-03-13,2015-03-17,2015-04-18,381623,2015-03-13,11,8580,1305.77,7274.23,60248895,2015-03-13,2015,1,3,11,OEM,MM082713,613757000000,3,0,ONTIME,503678,DETAIL,FEDEX Ground,258106-381623
BOEING/MCDONNELL DOUGLAS HELICOPTER,1731,BOEING,TRADE,CIVIL,860444,18702,DOUBLE CHECK TEE,FG,FIR,01Y,PLNR09,258106,1,19,2013-11-12,2015-05-11,2015-04-15,2015-04-17,2015-05-18,383328,2015-04-15,8,6240,949.65,5290.35,60250139,2015-04-15,2015,2,4,16,OEM,MM082713,613757000000,4,0,ONTIME,503679,DETAIL,FEDEX Std Overnight,258106-383328
BOEING/MCDONNELL DOUGLAS HELICOPTER,1731,BOEING,TRADE,CIVIL,860444,18702,DOUBLE CHECK TEE,FG,FIR,01Y,PLNR09,258106,1,20,2013-11-12,2015-05-04,2015-05-06,2015-05-08,2015-06-15,384585,2015-05-05,6,4680,712.24,3967.76,60250985,2015-05-05,2015,2,5,19,OEM,MM082713,613757000000,5,1,ONTIME,503680,DETAIL,FEDEX Express3,258106-384585
PAC SCI - Sales,2002,PAC SCI,INTERCO,CIVIL,ALEX-Global 7000-8000,35001019-1,"DISC, DISCHARGE INDICATOR",SPARES,FIR,01F,PLNR01,258131,1,0,2013-11-22,2013-12-13,2015-10-03,2013-12-06,2014-12-31,358266,2015-10-03,6,0,67.18,-67.18,60256433,2015-10-03,2015,4,10,41,OEM,,SHIP IN PLACE,10,0,ONTIME,503950,REGULAR,Ship In Place,258131-358266
LOCKHEED MARTIN FINANCIAL SERV,1849,LOCKHEED,TRADE,MILITARY,6540000104,1501147-11,RUDDER PEDAL ASSY. (JSF-F35),FG,CTL,06X,PLNR06,255171,3,2,2013-11-14,2015-01-16,2015-02-04,2015-02-18,2015-01-28,378918,2015-01-30,1,34255,29794.11,4460.89,60247446,2015-01-30,2015,1,1,5,OEM,,613757000000,1,5,ONTIME,504023,DETAIL,FEDEX Std Overnight,255171-378918
DFAS-COLUMBUS CENTER_DU,1492,DFAS,TRADE,MILITARY,SPRDL1-09-C-0014,36400020-2,FIREX-SOL OPERATED-7# BOTTLE  (Vendor PN 12314494-2),FG,PRV,02P,,258277,1,0,2013-11-22,2013-11-27,2015-02-11,2013-11-27,2014-11-27,380196,2015-02-11,1,0,0,0,60247836,2015-02-11,2015,1,2,7,WTY,RPR107579,ALREADY SHIPPED PER R. AKINOLA,2,0,ONTIME,504402,REGULAR,FEDEX Std Overnight,258277-380196
DFAS-COLUMBUS CENTER_DU,1492,DFAS,TRADE,MILITARY,SPRDL1-09-C-0014,36400020-2,FIREX-SOL OPERATED-7# BOTTLE  (Vendor PN 12314494-2),FG,PRV,02P,,258279,1,0,2013-11-22,2013-11-27,2015-02-11,2013-11-27,2014-11-27,380197,2015-02-11,1,0,0,0,60247836,2015-02-11,2015,1,2,7,WTY,RPR107579,ALREADY SHIPPED PER R.AKINOLA,2,0,ONTIME,504412,REGULAR,FEDEX Std Overnight,258279-380197
"MEGGITT SAFETY SYSTEMS, INC.- BLDG #3",5924,MEGGITT,INTERCO,CIVIL,david schooley,33900054-1,"FIREX, 378, 1 OUT, (0605-1)",FG,FIR,01F,PLNR01,258272,4,0,2013-11-26,2014-01-24,2015-06-19,2014-06-23,2014-06-06,360361,2015-06-19,3,0,4519.01,-4519.01,60252632,2015-06-19,2015,2,6,25,OEM,,DELIVERED TO ENGINEERING PER E FLORES,6,0,ONTIME,504651,REGULAR,Ship In Place,258272-360361
THE BOEING COMPANY,11634,,TRADE,MILITARY,878616,30402103,FIREX 86-2(13088)BWN,FG,FIR,01F,PLNR01,258400,7,0,2013-12-03,2014-11-13,2015-04-15,2015-04-16,2015-03-31,382964,2015-04-15,2,4590,2485.88,2104.12,60250138,2015-04-15,2015,2,4,16,OEM,MM031513A,632494000000,4,0,ONTIME,505108,REGULAR,FEDEX P-1,258400-382964
AIRBUS OPERATIONS GMBH,1445,AIRBUS,TRADE,CIVIL,8203925571,LABOR,LABOR,SDS,FIR,01F,,258016,2,0,2013-12-09,2013-08-16,2015-01-20,2013-09-20,2014-12-15,368354,2015-01-20,1,0,0,0,60247040,2015-01-20,2015,1,1,4,RPR,RPR 107642,SCRAP,1,0,ONTIME,505658,REGULAR,Ship In Place,258016-368354
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,F200002,34600028-1,FIREX 630-2(55-1),FG,FIR,01F,,258611,1,0,2015-04-09,2016-01-29,2016-01-29,2016-01-29,2014-09-26,383160,2015-04-13,1,0,0,0,60250034,2015-04-13,2015,2,4,16,RPR,RPR107805,SCRAP TAG# 4079,4,291,ONTIME,506409,REGULAR,Ship In Place,258611-383160
BELL HELICOPTER TEXTRON CANADA-YL,1224,BELL HELICOPTER,TRADE,CIVIL,4500549217,18601-2,DISCHARGE INDICATOR,SA,FIR,01Y,PLNR09,258597,2,2,2013-12-27,2015-09-15,2015-09-22,2015-10-01,2015-05-27,392028,2015-09-22,26,3217.5,741.43,2476.07,60255753,2015-09-22,2015,3,9,39,SPA,LTA,FEDEX,9,0,ONTIME,506795,DETAIL,FEDEX Intl Economy,258597-392028
"MEGGITT SAFETY SYSTEMS, INC.- BLDG #3",5924,MEGGITT,INTERCO,CIVIL,A350,34500057-2,"FIREX, 800, 1 OUT, (0653-1)",FG,FIR,01F,PLNR01,258359,2,0,2014-01-17,2014-01-16,2015-06-19,2014-06-23,2014-06-07,360375,2015-06-19,1,0,5296.13,-5296.13,60252631,2015-06-19,2015,2,6,25,OEM,,DELIVERED TO ENGINEERING PER E FLORES,6,0,ONTIME,508231,REGULAR,Ship In Place,258359-360375
BOEING COMMERCIAL_DU,1369,BOEING,TRADE,CIVIL,6.12E+11,34500044-2,"FIREX, 630, 1 OUT, (0482-2)",FG,FIR,01F,,259077,1,0,2015-02-03,2015-02-13,2015-02-20,2015-02-27,2014-09-30,379857,2015-02-20,2,2166,0,2166,60248161,2015-02-20,2015,1,2,8,RPR,RPR107898,FEDEX,2,0,ONTIME,509393,REGULAR,FEDEX Express3,259077-379857
PAC SCI - Sales,2002,PAC SCI,INTERCO,CIVIL,APACHE-RPR UPGRADES,6933-704,"GA. 1"" HEX 1500 PSI",FG,FIR,01G,PLNR02,259133,7,0,2014-02-04,2014-02-24,2015-05-09,2014-03-07,2014-05-10,362346,2015-05-08,16,0,1202.01,-1202.01,60251121,2015-05-08,2015,2,5,19,OEM,APACHE RPR,for eddie pinto,5,1,ONTIME,509800,REGULAR,Ship In Place,259133-362346
PAC SCI - Sales,2002,PAC SCI,INTERCO,CIVIL,APACHE-RPR UPGRADES,13038-1,VALVE PLUG,P,FIR,01F,PLNR01,259134,5,0,2014-02-04,2014-03-24,2015-01-29,2015-01-30,2014-06-06,379139,2015-01-29,30,0,303.5,-303.5,60247384,2015-01-29,2015,1,1,5,OEM,APACHE RPR,FOR EDDIE PINTO,1,0,ONTIME,509805,REGULAR,Customer Pickup,259134-379139
LOCKHEED MARTIN - FLORIDA,1285,LOCKHEED,TRADE,MILITARY,6533478033,1501143-01,F16 RPA (16C0101-811),FG,CTL,06X,PLNR06,257858,3,3,2014-02-06,2015-06-19,2015-08-21,2015-08-28,2015-07-30,386439,2015-06-05,1,25269,32748.46,-7479.46,60252113,2015-06-05,2015,2,6,23,OEM,,613757000000,6,77,ONTIME,509965,DETAIL,FEDEX Std Overnight,257858-386439
LOCKHEED MARTIN - FLORIDA,1285,LOCKHEED,TRADE,MILITARY,6533478033,1501143-01,F16 RPA (16C0101-811),FG,CTL,06X,PLNR06,257858,3,3,2014-02-06,2015-06-19,2015-08-21,2015-08-28,2015-07-30,389713,2015-08-18,1,25269,32748.46,-7479.46,60254583,2015-08-18,2015,3,8,34,OEM,,613757000000,8,3,ONTIME,509965,DETAIL,FEDEX P-1,257858-389713
THE BOEING COMPANY,11634,,TRADE,MILITARY,911950,30402103,FIREX 86-2(13088)BWN,FG,FIR,01F,,259376,1,0,2015-03-11,2015-01-05,2015-03-13,2015-03-18,2014-03-03,381616,2015-03-13,1,0,0,0,60248892,2015-03-13,2015,1,3,11,RPR,RPR107924,632494000000,3,0,ONTIME,511235,REGULAR,FEDEX Std Overnight,259376-381616
THE BOEING COMPANY,11634,,TRADE,MILITARY,875330,30402103,FIREX 86-2(13088)BWN,FG,FIR,01F,,259378,1,0,2015-03-19,2015-03-27,2015-04-04,2015-04-10,2014-09-23,382319,2015-04-04,1,0,0,0,60249726,2015-04-04,2015,2,4,15,RPR,RPR107762,613757000000,4,0,ONTIME,511237,REGULAR,FEDEX Express3,259378-382319
THE BOEING COMPANY,11634,,TRADE,MILITARY,886020,30402103,FIREX 86-2(13088)BWN,FG,FIR,01F,,259385,1,0,2015-03-11,2014-09-16,2015-03-13,2015-03-18,2014-03-03,381617,2015-03-13,1,0,0,0,60248893,2015-03-13,2015,1,3,11,RPR,RPR107862,632494000000,3,0,ONTIME,511267,REGULAR,FEDEX Std Overnight,259385-381617
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,P126511,33500003,FIREX 183-3(7818)FA-18,FG,FIR,01F,PLNR01,259419,2,0,2014-02-24,2015-01-14,2015-01-30,2015-02-02,2015-02-16,379626,2015-01-30,4,36323.52,15655.88,20667.64,60247484,2015-01-30,2015,1,1,5,SPA,,CUSTOMER P/U,1,0,ONTIME,511447,REGULAR,Customer Pickup,259419-379626
"BAE SYSTEMS AEROSPACE AND DEFENSE GROUP, INC",1321,BAE,TRADE,MILITARY,H8367,0101799-65C,"CABLE ASSY, FLEXIBLE RELEASE W/BLACK NYLON COVER",BF,COM,05M,PLNR05,259464,1,3,2014-02-26,2015-03-04,2015-03-18,2015-03-25,2015-03-18,381625,2015-03-16,24,4728,1406.19,3321.81,60248940,2015-03-16,2015,1,3,12,OEM,PV022114-1,613757000000,3,2,ONTIME,511757,DETAIL,FEDEX Ground,259464-381625
SIKORSKY AIRCRAFT,1472,SIKORSKY,TRADE,MILITARY,5500123314,36300025-1,"FIREX 378 CU IN., 2/SHIPSET",FG,FIR,01F,PLNR01,259502,2,0,2014-02-28,2015-03-05,2015-03-25,2015-03-19,2015-03-23,381857,2015-03-18,1,57000,24594.92,32405.08,60249071,2015-03-18,2015,1,3,12,OEM,,FEDEX,3,7,ONTIME,511965,REGULAR,FEDEX P-1,259502-381857
SIKORSKY AIRCRAFT,1472,SIKORSKY,TRADE,MILITARY,5500123314,36300025-1,"FIREX 378 CU IN., 2/SHIPSET",FG,FIR,01F,PLNR01,259502,3,0,2014-02-28,2015-05-28,2015-09-16,2015-06-11,2015-09-16,386168,2015-07-27,1,57000,24594.92,32405.08,60253868,2015-07-27,2015,3,7,31,OEM,,FEDEX,7,51,ONTIME,511966,REGULAR,FEDEX P-1,259502-386168
SIKORSKY AIRCRAFT,1472,SIKORSKY,TRADE,MILITARY,5500123314,33000103-1,"FIREX 30 CU IN, HFC-125",FG,FIR,01F,PLNR01,259502,5,0,2014-02-28,2014-11-28,2015-01-13,2014-12-12,2014-12-05,377066,2015-01-13,1,6482,3377.26,3104.74,60246851,2015-01-13,2015,1,1,3,OEM,,580951000000,1,0,ONTIME,511968,REGULAR,FEDEX P-1,259502-377066
SIKORSKY AIRCRAFT,1472,SIKORSKY,TRADE,MILITARY,5500123314,33000103-1,"FIREX 30 CU IN, HFC-125",FG,FIR,01F,PLNR01,259502,6,0,2014-02-28,2015-03-05,2015-03-25,2015-03-19,2015-03-25,382330,2015-03-25,1,6482,3162.56,3319.44,60249326,2015-03-25,2015,1,3,13,OEM,,632494000000,3,0,ONTIME,511969,REGULAR,FEDEX P-1,259502-382330
SIKORSKY AIRCRAFT,1472,SIKORSKY,TRADE,MILITARY,5500123314,33000103-1,"FIREX 30 CU IN, HFC-125",FG,FIR,01F,PLNR01,259502,7,0,2014-02-28,2015-05-28,2015-07-16,2015-07-17,2015-07-10,385758,2015-07-16,1,6482,3162.56,3319.44,60253521,2015-07-16,2015,3,7,29,OEM,,632494000000,7,0,ONTIME,511970,REGULAR,FEDEX P-1,259502-385758
SIKORSKY AIRCRAFT,1472,SIKORSKY,TRADE,MILITARY,5500123314,33000103-1,"FIREX 30 CU IN, HFC-125",FG,FIR,01F,PLNR01,259502,8,0,2014-02-28,2015-09-09,2015-09-18,2015-09-23,2015-09-16,392029,2015-10-02,1,6482,3162.56,3319.44,60256320,2015-10-02,2015,4,10,40,OEM,,613757000000,10,-14,LATE,511971,REGULAR,FEDEX P-1,259502-392029
